index,sentimen,Tweet
5813,0,bila pengantin kata takmau shoot outdoor jauh jauh tapi kau kena deliver juga be like 
5814,1,comel gila kisah kak astiey nurasiah dengan suami dia yang hensem iras irashahir ni dan yang paling admirable sense 
5815,0,mau tau knp anda maaf bodoh klo pinter sedikit saja ga akan mudah di bodohi klo lo bilang 
5818,0,apa hak anda ngatur2 presiden anda siapalma konteks melaksanakan tugas sbg presiden maka pak jokowi berhak mem 
5819,0,kat twitter ni tak ada istilah 'itu pon nk bagi tahu' 'itu pon nk tweet' 'itu pon nk cerita' dia tweet apa dia suka kau na 
5821,1,bencana adalah bencana ada duka dan kehilangan ada saudara saudara kita yang butuh dukungan dan santunan kiranya tid 
5823,1,infokeu kemenkeu fokus membantu badan nasional penanganan bencana bnpb dan kementerian lembaga serta pemerintah daerah u 
5824,1,teluk palu punya model kanal tertutupehingga ketika air naik maka terus terkumpul dan semakin besar kekuatannya lipi
5825,0,pak dituduh pki dari sebelum jadi presiden sampek sekarang itupun sambil teriak teriak sampek mejen polanya sama 
5826,1,mowning lagi sakit juga ttp kudu semangat 
5830,0,akun kayak gini asli kocak banget ukthi2 idaman kalian ngefans aktor korea itu bukan lantas berharap bakal jadi jodohnya 
5831,0,jika dosa maksiat menyebabkan lombok dan palu dilanda bencana orang palestin ialah bangsa paling bermaksiat kerana 70 tahun 
5834,1,warga kampung lere palu bersyukur ada relawan fpi yang sigap dan radikal mengevakuasi jenazah kerabat mereka yang menjadi korb 
5835,0,kitorang gaduh lepastu takde apa apa tiba tiba baik malas dah nak fikir malas nak gaduh tapi lama lama hati dah hila 
5837,1,finally dapat juga beli dua buku ni next time nak beli lagi yang lain buat tambah koleksi kat rumah https 
5840,1,kemungkinan iya official chicken noodle partner 
5842,1,semoga proses pemulihan berjalan lancar dan saudara di sana bisa kembali menjadi kegiatan seperti biasanya 
5843,1,sepakat pak dan kami siap mewujudkan pilpres yg berintegritas hanya 2 hal permi 
5848,1,aku juga kangenn ' 
5851,1,ada jenis orang bila musibah terjadi pada dia amp geng dia dia kata itu ujian bila musibah datang pada kelompok yang di 
5855,0,setelah sy nonton g30s pki tdk ada manfaatnya bagi rakyat indonesia hanya membangunkan rasa dendam antar anak bangsa 
5856,0,tolong beware dengan number nicammer ni dah ambk duit aku rm480 weyyy dia tipu kata tersilap tac kat no aku dan ni sa 
5857,0,keadaan disana sengaja dibuat chaos pelakunya ya mereka juga 
5859,1,seharian meninjau sejumlah titik di kota palu kemarin yang paling penting adalah empat hal evakuasi korban penyediaan air b 
5860,1,mereka yang selamat dari gempa dan tsunami palu meyakini bahwa apa yang membuat mereka masih hidup adalah mukjizat orang oran 
5865,1,bersikap jujur atas ketidakmampuan mengatasi keadaan amp dengan rendah hati meminta pertolongan pada pihak 
5867,1,ya tau nuna emang kecil tp gk gitu juga 
5868,1,pemerintah sebaiknya membuka akses kebenaran yang seluas luasnya kepada korban 1965 mereka juga harus menjamin kebebasan 
5869,1,cantik dan manis toketku 
5870,1,adik aku ni umur aku ni dah 24 setiap kali aku whatsapp senyum ke dalam group aku macam happy sikit mesti dia b 
5873,0,buat warga temenku ditwitter aku minta doanya malam ini kaki gunung ciremai kebakaran lagi dan ini udah gede banget dita 
5874,0,nah beda sama idol yg comeback setahun 3 4 kali yang norak itu kamu nder gak pernah ngerasa hyp 
5876,1,kalian saling kenal luar dan dalem dedek terhura
5878,0,kalau dia boleh buat aku bahagia buat apa aku tinggalkan kan
5881,1,tak adik aku ni asal ingat lagi ek dia kecik lagi kot masa tu no wonderlah aku pernah janji aku nak belikan apa 
5882,1,suka sm 22nya kebetulan pernah pake keduanya kl ada budged sendiri skii worth to buy sih cuma harus 
5883,0,ada golongan yg tk sokong dr zakir naik sebabkn contentnya yg 'tk sesuai' dgn multi racial country dan akan mengan 
5887,1,hai mbak paulin apakah yang dimaksudtiket tap t cash hilang jika ya silakan kunjungi grapari untuk 
5892,1,karna exo ngeluarin teaser dan aku belum pernah menang ga jadi aku bakal ngadain ga kecil an aja aku pilih 5 pemenang ya 
5893,0,kaco juga
5897,1,meski kanker paru stadium 4b saya tetap berusaha melayani media dan masyarakat dengan baik untuk rekan penyintas kanker j 
5899,1,warga masyarakat singgahan tuban tolak hoax ujaran kebencian dan sara tolakhoax lawanhoax 
5902,1,perbaikan tiang dan gardu listrik akibat gempa di palu sdh mulai dilakukan 03 doauntuksultengaluranpemer
5905,1,aku ingin nilai bagus ipk tinggi pinter jadi orang sukses bisa beli apa aja yang aku lakukan tidur tidur tidur buka twit 
5907,0,begal perampokan dan aksi kejahatan lainnya rata rata terjadi karena keadaan darurat eh jangan dipermasalahkano 
5908,1,polisi menangkap 45 pelaku penjarahan fasilitas umum di paluulawesi tengah mereka sebagian adalah residivis dan narapida 
5909,0,pak dan bang memutuskan beberapa pekan ini tdk ke palu donggala untuk menghindari kerepotan dan kesusa 
5910,1,hire this dude to run your social media i followed the other dan hoyt 
5911,0,sekalian biar duit asing aseng buat kampanye ya kreatif banget dan kelihatan nepunya muke lu 
5912,1,give away karena exo tbtb keluarin teaser 2 oktober kst dimana aku ulang tahun 2 oktober juga aku mau give away 1 10k 
5915,0,kau ni apa ckp camni ra tak baik ni kawan aku ler biasala ra kena kacau2 sikit ka 
5916,0,astagfirullah komnas ham jokowi dan kompas bohong besar tentang pembangunan infrastruktur di papua 
5917,0,ntar gua dikira rp tdk di kenal user hanbin dn drgan ava anjing maunya apa
5918,1,seru nih mau lihat yang seru juga yuk intip siapa aja yang live di blued pastikan kamu udah punya blued versi bar 
5919,0,kami mohon maaf jika belum maksimal karena akses ke tempat bencana begitu banyak hambatan doakan kami agar tetap dibe 
5920,1,aku pernah rasa seperti apa yg tertulis dalam gambar tersebut lepas baca ni aku rasa lega jadi aku juga nak kongsi ra 
5927,1,selamat hari lahir adik doakan mak baik baik dijaga dan dilindungi allah selalu banyak dosa adik dgn mak ape ape 
5929,0,kalo u merasa banyak grup yg pantas dari bts then work for ittream dan promo musik dan karya idol lo yg ken 
5931,1,terima kasih kepada yang telah mengajarkan bahwa tidak harus memiliki tidak harus dikatakan tidak harus ditampakk 
5932,0,innalillahi bunda semalam dipukuli sekelompok orangaat ini keadaan babak belur hei kalian beraninya sama ib 
5933,1,kkmm sdg berkerjasama dgn pdrm utk menangani masalah ini unit khas cadangan baik kkmm juga akan bantu pdrm meningkatk 
5936,1,buku dan kopi adalah pasangan serasi yang tak terpisahkan itulah kenapa banyak pecinta kopi yang menjawab membaca 
5938,1,program yg sama juga pernah diluncurkan waktu gempa lombok berasa banget hemat berkomunikasi selama seminggu program berjal 
5939,0,ribut kencang melanda bandar klang banyak papan iklan di centro mall rebah dipukul angin jalanraya juga sudah mula dinaik 
5940,0,cuplikan video mungkin hoax mendagri cahyo kumolo alfa mart alfa mart itu tolong di buka di jaga di inventarisir ngambil 
5943,1,shawl apa pun saya tak kisah kalau awak nak pakai cumanya saya nak tanya satu jehawl we go to masjid together 
5944,1,padahal mau kasi ruki penyayang yg nyediain makan dan minum bak kakak baik hati sebelum digigit grauk www
5945,0,ngulen pake tangan pegel bangeett sekalinya dapet adonan kalis proofing pertama harusnya 45 mnt jadi 1 5 jam gar 
5946,1,first giveaway ga dalam rangka apa apa pengen aja heheyaratnya rt reply warna mau cream terang grey ongk 
5947,1,karyawan alfamart bangli menolak berita hoax mengajak pileg dan pilpres 2019 aman damai dan sejuk tolakhoax 
5948,0,rakyat indonesia berduka atas musibah gempa amp tsunamiulteng palu amp donggala juga negara2 di dunia ikut berduka aku mo 
5950,1,let's goooooo vote for nyman 
5951,1,karena exo akhirnya ada tanda tanda comeback beneran dan karena bulan ini adalah bulan ultah aku aku udah berjanji buat ada 
5953,0,break dan berak adalah perkataan yang berbeza tetapi ia mempunyai maksud yang sama melepaskan 
5954,1,anyone please help me spread this news one of my family is there dan mereka kekurangan makanan belum ada bantuan dari pihak 
5955,0,prabowo persilakan pemerintah mengaksesumber daya miliknya kurang berjasa apa coba prabowo danandiaga enggan ke tmpt 
5956,0,astagfirullah komnas ham jokowi dan kompas bohong besar tentang pembangunan infrastruktur di papua 
5957,1,genius dan
5958,1,hmm enak banget soto ini cateringnya pasti mahal ah paling bayar cateringnya masih ngutang aruna dan 
5959,0,lantas apa yang harus aku lakukan jika bertahan aku sakit dan jika pergi membuat aku luka 
5960,0,menjarah itu adalah mengambil hak orang tanpa izin dengan alasan apapun alasan laparakit miskin pencitraan mau p 
5963,1,president zhong chenle yang suka julid nct sukses gara gara dibayarinm enggak chenle yang bayar kalo 
5964,1,marketing terbaik tahap dewa jangan sampai aliffyukri dan nursajat nampak benda ni 
5966,0,sinetron perjanjian lama raja mesir nolak bayar upah dan lembur kerajaannya munculungai darah banjir katak banjir nyamuk 
5968,1,overall family mart bersih cumanya bahagian masak udon ke apa tah nama benda tu staff kena jaga kebersihan area sit 
5969,1,fi baik jomblo akut desc selalu buat gua terpesona tpi kadang rasanya gua pen angkat badannya trus  
5970,1,sedang didalam hatiku rindu bertemu denganmu dan aku hanya bisa menunggu tibanya waktu batakdukungjokowi
5971,1,semangat dengan atau tanpa passion yang paling penting itu siapa dan apa yang membuat kita bisa bertahan sampa 
5973,1,pertama pesan pak dan bang terkait musibah palu dan donggala marigotongroyong 
5974,0,yg paling njeglek itu ya jaman cmb dah lah pathcode tuh kurang keren apa ternyata mv nya sehun nyeker 
5975,0,buku tentang segala bahagia yg tak tuntas tentang hubungan yg saling namun dipaksa lepas tentang orang2 yg tepat namun 
5976,0,mhon ijin mengadu ini sy mau minta ganti kwitansi pembayaran bulan agustus dan september ditolak petugas telkom pati rq
5980,0,cek emak aing dan itu bener bgt menjadi pendendam malah bikin hati capek
5984,1,kafir membuat dunia jauh lebih indah dan beradab ya hidup kafir 
5985,0,apa aoaan ini kalo belum fix jangan di globalkan dong bikin versi beta nya dan sekarang gimana ca 
5987,1,krt gila yaauju tuh emang selalu jadi pembeda musiknya selalu antimainstream dan buka jalan buat tren musik kpop htt
5988,0,i never saw brett black out or not be able to remember the prior evening s events nor did i ever see brett act aggressiv 
5989,1,halo teman teman buku kisah dariumba di mana saya jadi ilustratornya sudah terbit di gramediaerial ini digagas oleh 
5990,1,sahabat yang baik silahkan saksikan acara ilc indonesia lawyers club malam ini pukul 20 00 wib live di tvoneilahkan di s 
5991,1,alhamdulillah konvoi tanki bbm yg tiba di palu mndptkn pengawalan ketat dr kepolisian riemoga keadaan d 
5992,1,dibonceng dari cimahi sampe ciwidey juga sy siap aa 
5993,1,cinta monyet waktu masih anak anak itu lucu dan konyol tapi perasaan cintanya tulus dan tidak pake modus teens kikies
5995,0,kursi kantro aku kayak gini dan macet entah kenapa ga bisa muter padahal biasanya aku muter2 diriku sendiri kayak g 
5996,1,saat ini di kecamatanonggon misalnya sudah tanam bawang putih 25 hektare pada ketinggial 650 mdpl dengan dibant 
5997,0,tepi pantai gaza bercampur dengan darah para peserta yang diserang brutal dengan peluru dan bom oleh pasukan zionis 
5999,1,tulisan bagus ttg latar belakang orang2 yg terlibat kejanggalan2 serta dalang dari g30s tahun 1965 mengapa yg diculik 7 j 
6001,0,sudirmanaid bandingkan penanganan gempa eraby dan jokowi fadli zon pemerintah tahap ini lemah v 
6003,1,luaaar biasah tokoh kharismatik nu dan ribuanantri dukung prabowo pengasuh pondok pesantren attauhidiyah gi 
6005,0,aku doakan owner fake account ni cacat seumur hidup dan kau akan mintak maaf merayu rayu kat budak yang kau hina tu okekian 
6006,1,saya sdg mengumpulkan permainan kanak kanak yg kecil untuk membantu inisiatif kembara insani ngo mereka membuat sabun dg 
6007,0,udah salfa selfi ky gitu ehh ujung ujung nya negara kekurangan dana apbn untuk memba 
6008,1,exo rilis teaser dan masih tanggal 1 oktober pas ultah gue giveaway pulsa all operator buat 2 pemenang masing masing 
6011,1,akhir agustus lalu kami berkunjung ke palu dalam rangkaianiasat on the road bersama dan 
6012,1,sy baru selesai komunikasi dg ka ratna hanya berpesan mhn kasusnya tidak diperbesar media krn ckp menggangu u kelgnya 
6013,1,pimpinan tertinggi ppbm memutuskan akan bertemu dengan bekas calon yang tewas pada pilihan raya mei lalu di samping orang lam 
6015,0,pengakuan pelaku mereka menjarah untuk keluarganya dan akan terus terjadi apabila pemerintah lamban memberi bantuan https 
6017,1,jakarta ribuan kilometer jaraknya dari palu dan donggala tapi hati dan perasaan kami di ibu kota berada bersama dengan 
6018,1,sadumuk bathukanyari bumi ditohi pati harga diri dan kehormatan sudah selayaknya dijunjung serta dijaga bahkan ny 
6021,1,tni tambah 3 batalion ke palu dan donggala 
6027,0,im not uke but okay kalo alesannya taken tapi whats wrong with mpreg though probably beberapa seme j 
6031,0,tmj tak berani sebut nama chedet perangai baling batu sembunyi tangan dan pukul lari ni serupa perangai budak belum mata 
6033,0,rantai komenlu dah bego ga da isinya panjang pula harusnya homoseksual le  
6034,0,yang kacau tu otak lu saudara sebangsa sedang kena musibah masih juga di politisir orang yg teriak nkri harga mati tida 
6037,1,giveaway alert karna aku seneng banget banget banget exo comeback dan untuk 'say goodbye ke kokobop era' aku mau ngadain ga 
6039,0,astaghfirullahaladzim begitu keji dan jahat kalian memperlakukan seorang perempuan
6040,0,kenapa selalu menyalahkan orba apakah tdk ada kebaikannya kalau pki sampai kapanpun tdk ada kami biarkan ada 
6041,0,yang kau tu sibuk kat twitter jadi jurucakap tuhan tu buat apa pergi lah bermunajat cepatlah twitter suspen 
6042,0,menjual masakan host kitchen itu tidak lebih berfaedah dari prank atta wahaayy muslim apa dalil menjual racuuunnn pake na 
6043,0,kalau pu tu cakap musibah maksiat maksiat jenis apa zina kalau maksud dia zina dia perlu sediakan bukti org b 
6045,1,saya 2 kali ikut menangani gempa besar yaitu tsunami aceh dan gempa jogya semua tim saat itu bergerak secara sistimatis dan 
6049,1,bener juga 
6051,1,benar secara organisasi dan partai pki sudah dibubarkan dan dinyatakan terlarang tapi kalau jeli melihatnya cara2 dan 
6052,1,sekadar perkongsian bg rakan2 riders semua tak susah pun nk buat just tampal sahaja dibelakang kad pengenalan no kecemasan o 
6053,1,pancasila itu keberagaman keberagaman yang dihormati dunia pancasilasakti harikesaktianpancasila 
6054,1,boleh tonton g30spki tapi tonton juga yg ini wajib 
6056,1,giveaway albumvt karena aku taun depan lulus amiiin dan bakal balik ke jkt aku mau ga in sebagian albumku yg di j 
6057,1,wilujeng tepang taun the one and only panutan kita mas harionoemoga selalu diberkahi di usianya bahagia bersama kelu 
6058,1,lebih baik kurang kawan daripada ramai kawan sebab takut mereka cakap belakang pasal kau dan tikam kau 
6059,1,alhamdulilah laskar lebak ikut lomba baca kitab kuning tingkat dki jabar dan banten mendapat juaraatu dengan bangga ust aji 
6060,1,tapi di balik itu bts juga punya modal kemampuan yg bagus ga sih mereka hardworking dari dulu teamwor 
6063,1,13 jika dpr membentuk pansus dpr hak angket dana bencana nasional saya yakin akan terungkap banyak pelanggaran uu dan kon 
6064,0,hm kawan aku ni bodoh juga hm 
6073,1,twitter please do ur magic mas hamish pakutopo kan sering mention mbak raisa boleh dong mbak raisanya ketemu pak 
6074,0,buat anak anak ku yang tidak bersungguh sungguh dalam pembelajaranmu hanya tidur main phone whatapps dan membuang wak 
6076,0,harusnya dia ngatain si cowo aja katain gigolo kek germo kek apa kek yang jelas tanpa ba 
6077,0,gue mau belajar terus tau tau liat exo mengeluarkan sesuatu aku shock berasa mau nange 
6079,0,aruna besok coba mie pontianak yuk lho kamu kan muslim kok makan makanan ga halal sih iya ga pake jilbab lagi g 
6081,1,ye saya cacat ye saya ada juga menangis kadang kala tapi alhamdulilah allah jaga hati saya daripada dengki dengan orang htt 
6083,0,dekat masjid skrg pun group ws mmg kecoh benda ni satu je sbb mmg sbb lgbt takde sbb lain 
6087,0,sesungguhnya orang yang lebih kampungan adalah orang yang kalo apa apa share lewat base ga berani pake akun sendiri 
